time,phase,p,q
1672597920,C,-472890.3365260842,637703.7540472207
1672597980,A,983184.660206938,64525.6048724027
1672597980,B,-167281.9402317077,-591093.7818474954
1672597980,C,-380131.2440880695,690072.5220916669
1672598040,A,980367.980656488,-8311.437390238503
1672598040,B,-232330.67466693936,-565396.4680222521
1672598040,C,-316417.21972390736,717229.7899440116
1672598100,A,982952.248449768,44736.11669203024
1672598100,B,-185202.04910094055,-584860.4536008743
1672598100,C,-363134.5311790936,697965.0170500249
1672598160,A,971642.5390218488,-84256.38549519908
1672598160,B,-296986.8620983257,-530642.0500669576
1672598160,C,-247225.98961687053,739605.9231357557
1672598220,A,956747.8115310061,-160492.3320144679
1672598220,B,-357952.7208932978,-487607.82569229
1672598220,C,-175097.19516270785,755670.7865699615
1672598280,A,953738.524973626,-172834.95140871516
1672598280,B,-367395.1327871263,-479875.49767594185
1672598280,C,-163219.96596663748,757633.9021129394
1672598340,A,956303.9476974092,-162358.96557208124
1672598340,B,-359384.8224003008,-486455.39771146816
1672598340,C,-173303.13947054514,755979.9920080157
1672598400,A,923686.7070128821,-270570.71894475946
1672598400,B,-437451.0194590952,-410903.3766871014
1672598400,C,-66204.26725523878,766745.5392605014
1672598460,A,819870.5471405075,-490511.21397622227
1672598460,B,-547615.5669011337,-238970.7522821873
1672598460,C,154074.82537874827,749150.3314451672
1672598520,A,841776.0343128016,-457330.07299227826
1672598520,B,-532678.9417408607,-274148.36338701705
1672598520,C,117198.43490950727,757890.0443749868
1672598580,A,824789.7475190741,-483314.4913465449
1672598580,B,-544535.256330047,-246758.37994673778
1672598580,C,146046.6499977413,751218.0751942234
1672598640,A,863338.4061564212,-421451.76086738554
1672598640,B,-514575.3983368399,-310068.96149779053
1672598640,C,77966.26862475346,765118.5364832545
1672598700,A,846755.6015179567,-449350.6211623468
1672598700,B,-528824.202675085,-282317.3226839544
1672598700,C,108443.1096441629,759687.0878636839
1672598760,A,844559.18010246,-452891.7279416716
1672598760,B,-530546.7679485319,-278706.1209050811
1672598760,C,112315.98552241636,758904.6274185837
1672598820,A,862542.883751332,-422839.7736040307
1672598820,B,-515312.7433300104,-308715.95920251653
1672598820,C,79484.54197085917,764878.3234025288
1672598880,A,836486.8434928351,-465618.32841498876
1672598880,B,-536583.4268970169,-265532.7990530456
1672598880,C,126384.34556917292,755893.4895079195
1672598940,A,733353.4470287432,-598295.0555796956
1672598940,B,-581531.4769273216,-110583.79717365756
1672598940,C,278145.47328032064,704773.1552324273
1672599000,A,693872.9575376753,-638331.3786854668
1672599000,B,-586981.0762478161,-56734.536398729026
1672599000,C,326127.837557485,680688.17547305
1672599060,A,605424.3302218721,-716349.7493483325
1672599060,B,-585300.686058508,47569.92463038306
1672599060,C,419003.23176602577,623409.9739356689
1672599120,A,463474.2142773188,-803079.2711906474
1672599120,B,-544092.0775487914,202688.76277526113
1672599120,C,535163.4682724312,514796.94263933296
1672599180,A,548570.387688413,-755473.4131907556
1672599180,B,-573662.8054606112,112529.90618138925
1672599180,C,469815.321180809,581689.0005954228
1672599240,A,615786.7772565993,-708737.0440115528
1672599240,B,-586815.6487123977,34679.18618179484
1672599240,C,409037.84644195304,630931.712549737
1672599300,A,619628.3183573055,-705857.2194998238
1672599300,B,-587306.4404357137,29875.712156990936
1672599300,C,405334.97710829676,633665.3633646346
1672599360,A,559107.6820716423,-748807.1099519478
1672599360,B,-576455.4858394846,100484.02718901742
1672599360,C,460916.43509571464,589673.9541178679
1672599420,A,703452.9213224732,-633042.576155405
1672599420,B,-587449.8980494032,-76879.2538793776
1672599420,C,315144.6387143478,689273.0088378456
1672599480,A,511054.59989142854,-778122.0191684291
1672599480,B,-562543.1953071181,152871.8756898784
1672599480,C,500156.4510287898,552937.4510733798
1672599540,A,551224.8000060408,-753891.4140366184
1672599540,B,-574477.346573405,109288.93485225887
1672599540,C,467610.5202327141,583769.9102580886
1672599600,A,554103.9688827756,-752047.2652382801
1672599600,B,-575213.9324056262,106083.66978831594
1672599600,C,465184.02244277456,585926.9968878991
1672599660,A,525167.2353484076,-771018.8182481361
1672599660,B,-568466.3861902264,135243.45889916638
1672599660,C,489077.6323274355,564948.4717541984
1672599720,A,709052.7928852293,-628875.5516540856
1672599720,B,-587124.1152525836,-86852.51063987259
1672599720,C,308574.00441278896,693574.6650610836
1672599780,A,730670.2924542971,-606743.7041003057
1672599780,B,-583251.8558760807,-116347.1056378459
1672599780,C,282026.9702156964,706499.733009188
1672599840,A,701017.5171477525,-636746.1526938779
1672599840,B,-588165.8635161945,-76087.71620113374
1672599840,C,318095.94941487606,688623.5354687505
1672599900,A,710870.4510355198,-627069.3055220761
1672599900,B,-586859.2396430671,-89303.87585619296
1672599900,C,306410.2101281838,694677.6576536967
1672599960,A,691752.5724526108,-645594.823343444
1672599960,B,-589113.7050506681,-63805.89321664074
1672599960,C,328848.83488082234,682824.3730823232
1672600020,A,494349.93178233306,-788485.0455321696
1672600020,B,-558277.794595499,167797.60328266583
1672600020,C,512910.2834743791,540936.2899469741
1672600080,A,349686.77694270265,-851692.8655198775
1672600080,B,-490382.6212301367,303711.0821172817
1672600080,C,605187.9999685715,421485.2215002228
1672600140,A,237478.98715620462,-882009.2738492085
1672600140,B,-418914.5105800413,389982.72396662895
1672600140,C,656608.4011418914,322873.30962266633
1672600200,A,333212.1112615449,-857108.0310363268
1672600200,B,-480826.8448283836,317412.36895251396
1672600200,C,613748.5629116496,407353.0061731292
1672600260,A,282908.67275067663,-871820.0536549427
1672600260,B,-450284.7208898746,356516.8892189005
1672600260,C,637828.9726283329,363711.03303616645
1672600320,A,439434.15221038734,-816236.1544785631
1672600320,B,-536664.1073535463,221982.35527566832
1672600320,C,551595.8009221337,497146.9649669232
1672600380,A,297528.41983557463,-867937.7912770725
1672600380,B,-459645.31324180146,345332.80546727445
1672600380,C,631208.6785065022,376556.69926546613
1672600440,A,312319.4653509451,-863748.2464852579
1672600440,B,-468875.60318452143,333714.38493253017
1672600440,C,624201.8547650133,389512.6899278993
1672600500,A,328846.01931395766,-858749.2725214965
1672600500,B,-478874.57047103526,320397.91895384574
1672600500,C,616038.303926404,403874.63380814
1672600560,A,462739.6391328679,-805132.1023280789
1672600560,B,-546605.5478115256,199182.8688151413
1672600560,C,535749.8517592656,516060.38794924633
1672600620,A,523361.737469552,-772381.7031460181
1672600620,B,-568294.4183790426,136483.02872750975
1672600620,C,490503.2141994924,563866.3114183615
1672600680,A,505004.60810861073,-782912.0091188131
1672600680,B,-562393.0107127003,155994.78041755763
1672600680,C,504832.0187439138,549620.7870091591
1672600740,A,539380.6365675846,-762734.3092747882
1672600740,B,-572939.4751626144,119088.17101350534
1672600740,C,477523.94135070866,576130.4874907435
1672600800,A,634718.4487189731,-695534.372453984
1672600800,B,-589714.7117099827,8173.257636887121
1672600800,C,390305.80856121023,645397.1059591612
1672600860,A,607779.063437138,-716384.4416858323
1672600860,B,-587041.6071429998,40744.138486760516
1672600860,C,416814.5872037746,626550.9261418927
1672600920,A,613855.60467554,-711824.53617178
1672600920,B,-587800.7920277572,33470.91756334775
1672600920,C,410980.7979073935,630855.2416385189
1672600980,A,586241.3912699774,-731946.0544823555
1672600980,B,-583678.8440082886,66093.79562124905
1672600980,C,436901.05232099624,611051.6355376967
1672601040,A,367094.1596859891,-845899.4242500738
1672601040,B,-500792.7544866889,288112.05772053066
1672601040,C,595700.3129082561,436781.0690833393
1672601100,A,326974.4703939133,-859364.0504372428
1672601100,B,-477835.97118883976,321853.35246010555
1672601100,C,616976.8673875473,402308.7305624789
1672601160,A,414286.8220957323,-827379.5695876721
1672601160,B,-525074.7915135523,245704.43608948373
1672601160,C,567796.1098354467,476454.47229218495
1672601220,A,419933.4966402114,-824961.2792547669
1672601220,B,-527767.2278678232,240440.97790125327
1672601220,C,564267.4022641566,481104.53486167477
1672601280,A,420188.3893508532,-824851.0209041286
1672601280,B,-527887.3025595223,240203.14009789057
1672601280,C,564098.3247728187,481323.7767337742
1672601340,A,391871.93429563014,-836546.2498006765
1672601340,B,-513919.7313018989,266220.0161776745
1672601340,C,581462.5908262251,457713.03671611066
1672601400,A,380191.4272797742,-841056.2167162879
1672601400,B,-507834.9747369257,276640.0549130787
1672601400,C,588269.0843025859,447894.96162619814
1672601460,A,303908.1930112616,-866193.0432632498
1672601460,B,-463735.2915999875,340290.8932224758
1672601460,C,628220.9916750402,382205.15580910526
1672601520,A,327126.5253981401,-859315.2669524088
1672601520,B,-477925.1234339895,321729.6822911586
1672601520,C,616890.1692815151,402453.25462311023
1672601580,A,226832.9938941366,-884394.0144332097
1672601580,B,-412269.10583808576,396729.2869177633
1672601580,C,660716.37368872,313708.80146221834
1672601640,A,108372.2986714169,-899107.7099711812
1672601640,B,-321602.88593403564,467697.44734176144
1672601640,C,695950.9866761713,204946.25549846145
1672601700,A,82201.75313089903,-900253.8535461691
1672601700,B,-299917.40862120886,480720.26609154313
1672601700,C,701368.0271135722,180453.93104189998
1672601760,A,137900.42790435528,-896907.5648149125
1672601760,B,-345403.08060236735,451824.6949600872
1672601760,C,688795.3110934389,232450.59287920748
1672601820,A,206170.16275834394,-888098.9950336969
1672601820,B,-397416.6065217868,410490.4300573345
1672601820,C,668112.4506256873,295063.69532098714
1672601880,A,204608.44668750113,-888359.4927071839
1672601880,B,-396280.17483960465,411503.92057219933
1672601880,C,668661.2627360444,293624.92687057017
1672601940,A,291029.83897830977,-869725.6232745476
1672601940,B,-455602.4635601862,350263.7771256493
1672601940,C,634165.3195995784,370941.72189227905
1672602000,A,242719.99474014944,-881212.7232636535
1672602000,B,-423403.6709273001,385745.92438403564
1672602000,C,654639.9914807017,327999.6929068817
1672602060,A,151211.64509325268,-895597.0974218034
1672602060,B,-355866.076946919,444281.0195562381
1672602060,C,685232.5649055238,244719.32408358683
1672602120,A,213802.9869022875,-886785.939083184
1672602120,B,-402951.27395425027,405474.5836649339
1672602120,C,665436.2895019114,301977.8145939252
1672602180,A,135785.22574067762,-897095.2071004196
1672602180,B,-343710.49249872315,453010.13558394805
1672602180,C,689353.3554792255,230455.60212780352
1672602240,A,112175.4471724379,-898877.5245492714
1672602240,B,-324712.6682555399,465719.23793686775
1672602240,C,695071.4540681755,208557.28751448725
1672602300,A,252493.343584502,-879109.5059115124
1672602300,B,-430126.1452077344,378814.5615850845
1672602300,C,650721.4019582253,336786.360703739
1672602360,A,333254.41137369623,-857387.5482695934
1672602360,B,-481559.2284060688,316713.29819774465
1672602360,C,613773.7113192116,407768.25920087163
1672602420,A,153553.39287277177,-895346.1326874908
1672602420,B,-357687.4753933308,442930.8771644651
1672602420,C,684588.9669851972,246857.2952087587
1672602480,A,56816.16803916201,-900642.225581799
1672602480,B,-278347.13313046,492417.4722911765
1672602480,C,705817.671806446,156505.05834752804
1672602540,A,-105826.45589837096,-886115.6821517692
1672602540,B,-129575.47019855368,544278.5218326382
1672602540,C,714969.6515767043,211.31501717636877
1672602600,A,-80299.1260701347,-890379.232032553
1672602600,B,-154027.35621437026,538879.1445968308
1672602600,C,715789.845568215,25080.812536601545
1672602660,A,-73415.02008374689,-891399.1398310655
1672602660,B,-160550.34451337554,537243.6315486925
1672602660,C,715864.4374713716,31741.43295231283
1672602720,A,-173770.59246451204,-871011.1185781548
1672602720,B,-62881.18165684013,553329.0278530872
1672602720,C,708498.7561315751,-66273.33553096572
1672602780,A,-114976.49706720386,-884403.0974917494
1672602780,B,-120741.99569483909,545949.5749514643
1672602780,C,714464.2974046877,-8657.148115726353
1672602840,A,-42326.90910796511,-895334.1089754327
1672602840,B,-189684.3363363921,528912.1858353626
1672602840,C,715428.9594914651,61832.28922563626
1672602900,A,-44809.0372254987,-895059.9845296438
1672602900,B,-187375.6019008229,529634.7348318648
1672602900,C,715510.6507023383,59423.82111886249
1672602960,A,-44914.13827520841,-895046.9300310905
1672602960,B,-187256.8417601189,529671.593233646
1672602960,C,715514.2799737356,59303.031209693996
1672603020,A,198608.4672783256,-889330.3457464862
1672603020,B,-391859.1855708305,415393.75375920907
1672603020,C,670700.9843483953,288165.9309174051
1672603080,A,98752.4313653361,-899614.7001486295
1672603080,B,-313688.1044270278,472601.6232539288
1672603080,C,698041.0333499454,195955.05293452437
1672603140,A,143001.29410856994,-896427.4116727916
1672603140,B,-349428.7082965883,448963.5618126392
1672603140,C,687451.5576425531,237166.23591878198
1672603200,A,79172.06528352879,-900335.5376290466
1672603200,B,-297360.8128485991,482168.85256405623
1672603200,C,701942.1561489741,177593.1577837533
1672603260,A,188479.77966667849,-890882.2906642591
1672603260,B,-384353.52678426437,421819.39900806174
1672603260,C,674027.7562876493,278971.3970064744
1672603320,A,32310.90842544809,-900344.0480138955
1672603320,B,-257064.92925241642,502813.6579569067
1672603320,C,709348.9193773371,133258.30138539325
1672603380,A,41287.08377035965,-900530.4916454983
1672603380,B,-264919.0990690541,499104.7828442831
1672603380,C,708138.8813622724,141807.42631787766
1672603440,A,26800.86344220313,-900186.6555793153
1672603440,B,-252232.17681382434,505023.1416963116
1672603440,C,710027.596681716,128077.59909128903
1672603500,A,-93128.93231624596,-888330.126037563
1672603500,B,-141777.28657999178,541726.7501633852
1672603500,C,715485.4852397084,12580.238522177962
1672603560,A,-16175.882847048306,-897797.4533936302
1672603560,B,-213721.67096289544,520732.8352738978
1672603560,C,714099.6385165328,86995.6848881113
1672603620,A,-16790.65131100807,-897748.2665978948
1672603620,B,-213160.4274183992,520937.6795191621
1672603620,C,714143.7236655036,86385.07675041082
1672603680,A,-77706.45043648925,-890769.0145918535
1672603680,B,-156480.51740710542,538273.4989469302
1672603680,C,715825.3353178143,27574.78690158952
1672603740,A,33086.41161515234,-900364.77435729
1672603740,B,-257762.4885750035,502490.2294472249
1672603740,C,709236.4383064362,134060.81319289494
1672603800,A,-14702.744815996091,-897912.8662312253
1672603800,B,-215054.23225143316,520243.74623556697
1672603800,C,714002.5363135012,88379.15320585493
1672603860,A,-133525.73788882603,-880626.2039521293
1672603860,B,-102661.06990924737,548916.1513150651
1672603860,C,713093.1600338214,-26819.03581793603
1672603920,A,-127496.54793312795,-881898.8229083719
1672603920,B,-108560.78202667409,548014.8535218319
1672603920,C,713590.4293320725,-20905.254982284303
1672603980,A,-172466.6033153797,-871353.8180706396
1672603980,B,-64185.23812277482,553229.8770578365
1672603980,C,708684.0626452933,-64979.049375070594
1672604040,A,-227307.10497732225,-855093.188162597
1672604040,B,-8864.01472046922,554743.2174161215
1672604040,C,698828.863798359,-119022.15025571873
1672604100,A,-166134.4214504376,-872988.0565112355
1672604100,B,-70498.37795896542,552706.7853061922
1672604100,C,709546.7356555894,-58733.50608654189
1672604160,A,-247573.39269717238,-848096.2263013717
1672604160,B,11872.731062705729,553891.8427117412
1672604160,C,694063.6705507529,-139066.24791802155
1672604220,A,-326774.10984272463,-815272.7681369471
1672604220,B,94088.37352876538,542756.2419914318
1672604220,C,669247.3217605782,-217613.63758173
1672604280,A,-237691.51509086086,-851577.0179108661
1672604280,B,1732.3301837453123,554405.1143889977
1672604280,C,696471.731676527,-129251.40390094592
1672604340,A,-179306.1531821348,-869533.824630304
1672604340,B,-57361.49023205782,553714.2950442822
1672604340,C,707693.5905641612,-71677.79860436151
1672604400,A,2873.619467385789,-899110.3685059294
1672604400,B,-230956.38000648448,514110.4392712601
1672604400,C,712579.1787814575,105273.4193539705
1672604460,A,15373.89056882418,-899751.3076528454
1672604460,B,-242113.53918253467,509473.38879715896
1672604460,C,711344.8008340974,117149.71418085964
1672604520,A,-54516.76392265555,-893921.5823118144
1672604520,B,-178322.29817141106,532363.5342708603
1672604520,C,715750.7378909201,50028.3358376904
1672604580,A,173097.11414203275,-893016.4001422778
1672604580,B,-372746.4287717223,431326.77739009826
1672604580,C,678869.1140260826,264865.9237890077
1672604640,A,106264.26962313465,-899226.0347740896
1672604640,B,-319871.8689511606,468784.0299376599
1672604640,C,696414.5502273235,202986.99242604725
1672604700,A,37825.425745642395,-900469.0921185565
1672604700,B,-261896.9792766706,500549.30403709086
1672604700,C,708616.1824710463,138518.58322452867
1672604760,A,74348.7900108559,-900448.5153605922
1672604760,B,-293297.3578676487,484437.86340620776
1672604760,C,702824.4075479207,173078.70505113687
1672604820,A,-127330.17485942513,-881932.4977124947
1672604820,B,-108709.80091415017,547991.2317365817
1672604820,C,713602.121656741,-20781.82637475431
1672604880,A,-347297.48451049445,-805249.929065361
1672604880,B,115620.77917061852,537720.977087297
1672604880,C,661116.1004459616,-237981.8417003532
1672604940,A,-401665.50727059937,-775370.2583334948
1672604940,B,172949.85655316088,519712.31217981654
1672604940,C,635826.7094777052,-292026.83020933426
1672605000,A,-480976.70899441524,-721986.8877386785
1672605000,B,256584.37645517263,479964.1443728705
1672605000,C,588090.3616615437,-370630.7214510743
1672605060,A,-512080.9012056707,-697347.2734786837
1672605060,B,289098.3759059574,459409.05709681625
1672605060,C,565321.1076862797,-401277.21760845557
1672605120,A,-501453.1234816814,-706027.4138203807
1672605120,B,278018.0753273183,466777.59644140676
1672605120,C,573381.667807798,-390825.7789950888
1672605180,A,-585285.7785575393,-629084.2720246105
1672605180,B,364010.13640273846,397762.2667635088
1672605180,C,500636.6369621009,-472713.72592331166
1672605240,A,-585643.3827533007,-628710.4267574659
1672605240,B,364360.75469533715,397416.32504642085
1672605240,C,500291.4527469794,-473044.02818697924
1672605300,A,-598423.8794726623,-615019.1386240919
1672605300,B,377074.60320335417,384430.49204064545
1672605300,C,487127.6000390765,-485344.3007998622
1672605360,A,-565158.9363526173,-649469.5634706417
1672605360,B,343717.7846609646,416763.03591055225
1672605360,C,520168.5463266164,-453183.28055625927
1672605420,A,-444310.12020242884,-748238.3278561096
1672605420,B,217974.14213215362,500479.6776436288
1672605420,C,611912.4863458892,-334303.53081302263
1672605480,A,-466592.746072201,-732628.0996597935
1672605480,B,241461.05865998496,488474.36323626776
1672605480,C,597829.1726485336,-356365.4738271398
1672605540,A,-464884.48738075397,-733860.7019407593
1672605540,B,239676.96398728542,489437.0080559581
1672605540,C,598934.1849856671,-354700.3283318591
1672605600,A,-530308.7085921583,-681789.0975008983
1672605600,B,308008.1576573325,445896.1678825983
1672605600,C,550756.4785130146,-419179.5563927449
1672605660,A,-649537.4141183454,-553551.8236000671
1672605660,B,426200.37660953397,324413.7137863452
1672605660,C,427326.23764468846,-533963.560584856
1672605720,A,-645933.3019906009,-558287.5390356963
1672605720,B,422842.38039263414,329125.8089050399
1672605720,C,431978.60885516234,-530564.9418135519
1672605780,A,-699880.4038084702,-479110.6777146012
1672605780,B,470453.08524167136,249283.0514742839
1672605780,C,354103.48619978956,-580202.6392705591
1672605840,A,-671480.514803694,-523156.9576897672
1672605840,B,446131.5718306301,293982.30924092204
1672605840,C,397542.8792337364,-554345.623562521
1672605900,A,-729939.5832547407,-424800.6954131146
1672605900,B,493596.3614458936,193627.31262123506
1672605900,C,300353.23046631174,-606560.4222972142
1672605960,A,-767768.8756736642,-338550.86300705175
1672605960,B,516315.93311023177,105046.36554462452
1672605960,C,214850.17788686618,-637271.0324249341
1672606020,A,-777539.9382676024,-310946.3680117241
1672606020,B,520218.4864639864,76861.77395669915
1672606020,C,187558.01951988088,-644431.8009616823
1672606080,A,-730215.4219918892,-424257.37728535314
1672606080,B,493787.89107017434,193080.46321014393
1672606080,C,299852.4712720164,-606776.7122734858
1672606140,A,-723297.071255212,-437638.88822849724
1672606140,B,488771.59848297364,206819.33027047254
1672606140,C,313075.0946959486,-600846.3350883547
1672606200,A,-684040.3555520294,-504405.8887268372
1672606200,B,457122.0982333582,275026.51347368985
1672606200,C,379089.15223163774,-565862.6901408038
1672606260,A,-721963.9877139467,-440151.8833430267
1672606260,B,487782.5284854155,209396.66242119987
1672606260,C,315567.48931106797,-599689.3284676711
1672606320,A,-757823.925627183,-363911.37026150204
1672606320,B,511326.4712406355,131044.95364729548
1672606320,C,239989.57162493814,-629574.7688343882
1672606380,A,-806526.4868176047,-199292.00688841532
1672606380,B,520646.62664425187,-35186.09220709981
1672606380,C,77441.11960997003,-661385.9563691908
1672606440,A,-812488.3558600179,-163044.3540886897
1672606440,B,515753.168769453,-70569.15851131752
1672606440,C,42008.97524335494,-662906.8123332983
1672606500,A,-768269.4104557582,-337209.9920914671
1672606500,B,516539.7578463279,103687.60489515914
1672606500,C,213566.03822931246,-637633.227925949
1672606560,A,-745746.987948186,-391862.1722346007
1672606560,B,504217.47901920247,159770.9103205597
1672606560,C,267727.8963301089,-619815.4544034849
1672606620,A,-715502.315106357,-452056.49873380724
1672606620,B,482882.50140054786,221615.41818546382
1672606620,C,327375.9806483709,-594040.7601502141
1672606680,A,-704917.3010029206,-470635.3665270839
1672606680,B,474544.7047388724,240630.02114470527
1672606680,C,345721.69075335126,-584705.4784505315
1672606740,A,-751588.1275527657,-378687.3483006552
1672606740,B,507783.28293154243,146220.44184822612
1672606740,C,254637.60808676353,-624590.765296387
1672606800,A,-777951.9939905906,-309710.2314764561
1672606800,B,520357.4210927095,75596.74100427206
1672606800,C,186291.4087500869,-644737.5613846751
1672606860,A,-742245.7549428326,-399480.2871022891
1672606860,B,501979.5901733263,167605.8078568984
1672606860,C,275287.56298614666,-616918.1039964557
1672606920,A,-777968.7698104716,-309659.60741814453
1672606920,B,520363.14041025884,75544.0463999216
1672606920,C,186237.56186541886,-644750.5790777842
1672606980,A,-757744.5811431992,-364105.5017357929
1672606980,B,511281.46094810026,131251.2623954653
1672606980,C,240205.09463551862,-629502.8673928818
1672607040,A,-796740.3050712085,-244590.78145093267
1672607040,B,523357.12853792566,9794.821223857814
1672607040,C,121969.82577371782,-656784.762748492
1672607100,A,-769915.9036774088,-332740.98526644486
1672607100,B,517266.76890672074,99111.51293885766
1672607100,C,209124.11913756366,-638873.9382524069
1672607160,A,-799631.8606926883,-232406.0842927033
1672607160,B,523006.67450024857,-2376.4150772551316
1672607160,C,109977.16191598741,-658320.3940175853
1672607220,A,-795700.4010362239,-248785.7891529483
1672607220,B,523412.5260941938,14001.985357672442
1672607220,C,126105.80023373144,-656204.1647403745
1672607280,A,-812967.9316152333,-159612.3594028513
1672607280,B,515166.21300922224,-73891.24540817173
1672607280,C,38652.369933915164,-662953.63703551
1672607340,A,-800242.9568578497,-229724.32593293325
1672607340,B,522892.23669095867,-5039.964804883994
1672607340,C,107367.55351143227,-658624.0715190485
1672607400,A,-788450.4169776533,-275788.0458518896
1672607400,B,522957.5871771154,41184.00986471135
1672607400,C,152771.51600996224,-651823.7741916697
1672607460,A,-778495.2191162468,-308073.2045598185
1672607460,B,520535.2481697122,73935.05869043426
1672607460,C,184688.89858595718,-645116.2648927774
1672607520,A,-804597.7018696727,-209262.1188126889
1672607520,B,521571.94771935535,-25349.85741248347
1672607520,C,87232.70465642477,-660631.5651995934
1672607580,A,-820485.5728132831,-66368.84193547646
1672607580,B,491292.4499346182,-161653.53494984642
1672607580,C,-51595.48045225341,-657829.730289217
1672607640,A,-814537.0486775679,54220.39135074121
1672607640,B,438441.889214811,-266458.8605757962
1672607640,C,-165649.96132779334,-633116.3393505212
1672607700,A,-820601.6458116458,-60765.589042480526
1672607700,B,489382.90012527216,-166749.53648643
1672607700,C,-56927.93941562131,-657136.3141601421
1672607760,A,-817463.0021033924,-119928.93719640943
1672607760,B,506864.93941324396,-111834.20867759972
1672607760,C,92.91922783452466,-662271.3293784714
1672607820,A,-819506.5556837351,-91396.15502748491
1672607820,B,499187.3659203616,-138586.61669468842
1672607820,C,-27470.345603552898,-660407.6727228235
1672607880,A,-819216.666709326,-96447.3924357584
1672607880,B,500648.715832991,-133887.88354542063
1672607880,C,-22632.624317990605,-660820.2361906108
1672607940,A,-820592.9814855268,-31875.65902855166
1672607940,B,478666.26421131764,-192751.21467297562
1672607940,C,-84554.73184703167,-652844.9473496748
1672608000,A,-818015.9983819887,20211.87349235566
1672608000,B,455804.70851555216,-238063.28167771315
1672608000,C,-133834.77651552545,-642159.3604096913
1672608060,A,-796728.1387862517,150608.06736605449
1672608060,B,378896.538772428,-340965.2648099819
1672608060,C,-253893.9299111102,-598427.7450939529
1672608120,A,-786847.8344532186,186889.6016034404
1672608120,B,352538.17359322193,-366389.3201499705
1672608120,C,-286246.92387320334,-581786.6202617345
1672608180,A,-770297.8439445707,236612.7508446397
1672608180,B,312885.86584103,-398537.47249270667
1672608180,C,-329709.2151387856,-555613.0244783732
1672608240,A,-763215.7395425787,255097.99708478135
1672608240,B,297100.87314114824,-409617.5417089235
1672608240,C,-345551.61900079873,-544867.4364696665
1672608300,A,-760519.4023869077,261798.1810897577
1672608300,B,291236.5120182397,-413510.76883209054
1672608300,C,-351269.9214489472,-540819.4621537183
1672608360,A,-731633.7106052178,324777.51250287285
1672608360,B,232400.37703775126,-446604.8902166493
1672608360,C,-403733.67945107113,-498955.9076184096
1672608420,A,-757608.464940222,268844.4302202485
1672608420,B,284990.4800767685,-417530.1404839157
1672608420,C,-357246.424160127,-536487.2153540867
1672608480,A,-748530.8675896834,289696.3921216659
1672608480,B,266009.31189105456,-428974.5782507244
1672608480,C,-374771.0154642671,-523164.60126994393
1672608540,A,-712827.5459244214,359400.35404526565
1672608540,B,197139.25626624035,-461822.00622942345
1672608540,C,-431528.51966397295,-472789.20225864294
1672608600,A,-787252.5068584244,185526.08035229612
1672608600,B,353575.33345107734,-365455.9046544783
1672608600,C,-285010.8443059345,-582463.2228712707
1672608660,A,-784477.4654035236,194717.63805799975
1672608660,B,346568.3635323205,-371663.60970048385
1672608660,C,-293147.59164415783,-577934.1264419135
1672608720,A,-791555.8685152966,170422.0988893146
1672608720,B,364770.9985428291,-355043.247240212
1672608720,C,-271638.16182824934,-589585.3205686108
1672608780,A,-807764.4586391315,98924.1350691475
1672608780,B,412726.3179140331,-302175.61218368367
1672608780,C,-206924.02476956433,-618726.0631641503
1672608840,A,-815617.5708406195,45041.49924633271
1672608840,B,443320.31634974177,-258887.8711432605
1672608840,C,-157071.2148291493,-635724.5367564243
1672608900,A,-785441.7062378586,191566.30295165753
1672608900,B,348979.0486842064,-369553.75849513785
1672608900,C,-290394.95722742705,-579485.5051477152
1672608960,A,-764614.5684540892,251551.6574854686
1672608960,B,300170.6613078078,-407532.33702406945
1672608960,C,-342544.57136857614,-546961.5376205083
1672609020,A,-752607.9000539419,280529.1324984436
1672609020,B,274444.81802169187,-424028.2381323098
1672609020,C,-367084.4339839352,-529123.1487923043
1672609080,A,-636464.1420277463,469574.3580982956
1672609080,B,70334.86696590796,-492693.738916106
1672609080,C,-513627.06016797706,-372143.1742658081
1672609140,A,-580590.8672803218,530466.5101577345
1672609140,B,-10197.966472601993,-494864.83859971754
1672609140,C,-553377.4796503393,-302586.7489607
1672609200,A,-609651.6984106649,500390.8900772771
1672609200,B,30597.781943985163,-495399.47728024516
1672609200,C,-534351.3921981072,-338427.38150148303
1672609260,A,-655415.9617732267,445709.6099533402
1672609260,B,99784.94470355178,-488610.6794155446
1672609260,C,-496786.1275755474,-396465.65818028373
1672609320,A,-629825.3882630613,477507.86457222176
1672609320,B,60299.96721506307,-493678.8733896196
1672609320,C,-519063.9400709006,-363741.3798592774
1672609380,A,-619150.3974333208,489837.3871418452
1672609380,B,44435.5460284857,-494819.51576449216
1672609380,C,-527374.9867659599,-350309.13868271746
1672609440,A,-477575.7891287471,615680.0992218803
1672609440,B,-138191.58168510746,-470738.8969425258
1672609440,C,-598204.273168048,-180915.84615959125
1672609500,A,-457759.41838232684,628965.5913957291
1672609500,B,-160118.27661815786,-462921.1711393939
1672609500,C,-603500.4044880784,-158413.95114224943
1672609560,A,-486392.586727157,609482.3593414389
1672609560,B,-128162.98930873767,-473930.2368375086
1672609560,C,-595537.0159219608,-191024.84575996984
1672609620,A,-374183.7038216084,676123.6423573903
1672609620,B,-243917.94359819696,-421202.141025303
1672609620,C,-616331.5791159285,-66117.39769487464
