time,phase,p,q
1672596180,B,626666.617046,125032.310113
1672596180,C,789776.2256050002,212273.963327
1672596240,A,955969.8458709999,331148.44450299995
1672596240,B,621403.869341,121664.90698800003
1672596240,C,783122.665303,208153.23666099997
1672596300,A,942405.221577,322178.589975
1672596300,B,612534.589809,115995.648043
1672596300,C,771911.374537,201214.25346500002
1672596360,A,931311.948127,314856.207298
1672596360,B,605282.781071,111365.673804
1672596360,C,762745.215673,195546.59958799998
1672596420,A,930692.448768,314447.680657
1672596420,B,604877.850255,111107.28483799999
1672596420,C,762233.041269,195230.46036799997
1672596480,A,927879.8281450002,312593.329847
1672596480,B,603039.4481490001,109934.386737
1672596480,C,759910.225066,193794.170046
1672596540,A,934690.106121,317084.608539
1672596540,B,607490.975242,112774.99370799998
1672596540,C,765535.681115,197272.155253
1672596600,A,944894.159269,323823.285638
1672596600,B,614161.833342,117035.245683
1672596600,C,773968.62323,202486.56486399999
1672596660,A,950554.555982,327565.19988900004
1672596660,B,617862.809222,119400.578883
1672596660,C,778645.9444629999,205382.15853899997
1672596720,A,954018.847507,329857.14121700014
1672596720,B,620128.07214,120848.96518100002
1672596720,C,781509.652726,207154.755601
1672596780,A,954088.670378,329903.69143400004
1672596780,B,620173.734057,120878.172957
1672596780,C,781567.390874,207190.47788299999
1672596840,A,945033.872612,323915.471516
1672596840,B,614253.178132,117093.606087
1672596840,C,774083.778598,202558.15908600003
1672596900,A,937956.7769349999,319241.229275
1672596900,B,609626.4179539998,114138.331778
1672596900,C,768236.4761860002,198940.213741
1672596960,A,939458.413691,320232.356503
1672596960,B,610608.088114,114765.185815
1672596960,C,769476.293418,199708.06293699998
1672597020,A,940143.4344239999,320684.81806
1672597020,B,611055.91577,115051.189176
1672597020,C,770043.124109,200057.76396000004
1672597080,A,938948.745204,319895.92708799994
1672597080,B,610274.897875,114552.41411400001
1672597080,C,769055.4603940002,199447.44706300003
1672597140,A,940669.514256,321032.140359
1672597140,B,611399.843927,115270.84124099999
1672597140,C,770477.04942,200327.039353
1672597200,A,934805.212663,317161.050964
1672597200,B,607566.2190410001,112823.03929000002
1672597200,C,765632.258076,197330.213922
1672597260,A,930482.7481820001,314309.58817
1672597260,B,604740.779867,111019.83065599999
1672597260,C,762060.802199,195122.885724
1672597320,A,926566.603944,311727.7612199999
1672597320,B,602181.1224279999,109386.88105599998
1672597320,C,758825.472289,193123.835944
1672597380,A,924094.8507700001,310098.906484
1672597380,B,600565.633566,108356.578826
1672597380,C,756783.438395,191862.573385
1672597440,A,918095.9963229999,306148.4356629999
1672597440,B,596645.192289,105857.264656
1672597440,C,751828.713835,188802.476746
1672597500,A,918386.721743,306339.61842699995
1672597500,B,596835.180257,105978.345717
1672597500,C,752068.430042,188950.93383100003
1672597560,A,924471.870438,310346.999115
1672597560,B,600812.041503,108513.70367100001
1672597560,C,757093.936709,192055.42096699998
1672597620,A,921200.515294,308192.413881
1672597620,B,598674.042267,107150.496067
1672597620,C,754392.701342,190385.947105
1672597680,A,929009.306679,313337.560126
1672597680,B,603777.693077,110405.338636
1672597680,C,760842.132296,194371.331241
1672597740,A,936524.927353,318295.47924099996
1672597740,B,608690.39405,113540.68077299999
1672597740,C,767051.636442,198209.502612
1672597800,A,935761.689686,317791.98299100006
1672597800,B,608191.464577,113222.16259400001
1672597800,C,766421.223899,197819.471697
1672597860,A,941902.46961,321846.33490700007
1672597860,B,612205.904573,115785.686662
1672597860,C,771495.386871,200957.51708
1672597920,A,945403.694995,324159.8070169999
1672597920,B,614494.971262,117248.100228
1672597920,C,774389.129196,202747.407427
1672597980,A,938874.759196,319847.28504300007
1672597980,B,610226.530631,114521.534129
1672597980,C,768994.955535,199409.32271
1672598040,A,934651.7343340002,317059.712018
1672598040,B,607465.892114,112758.99567199999
1672598040,C,765505.256258,197251.91352600002
1672598100,A,937727.962559,319089.7766
1672598100,B,609476.836593,114042.809222
1672598100,C,768046.2099960002,198823.89879000006
1672598160,A,930238.7793159998,314148.821611
1672598160,B,604581.312614,110918.08363000001
1672598160,C,761859.601188,194998.143311
1672598220,A,925772.875343,311204.676954
1672598220,B,601662.349543,109056.000852
1672598220,C,758169.835528,192718.728521
1672598280,A,925044.923324,310724.769359
1672598280,B,601186.5756889998,108752.55897100002
1672598280,C,757567.39227,192347.797382
1672598340,A,925663.206315,311132.27676
1672598340,B,601590.669888,109010.28202000001
1672598340,C,758079.252651,192662.755833
1672598400,A,919194.418859,306871.569435
1672598400,B,597363.015372,106314.778462
1672598400,C,752736.024786,189362.595209
1672598460,A,909199.70406,300295.8128840001
1672598460,B,590831.941567,102153.854489
1672598460,C,744480.714859,184268.478583
1672598520,A,911437.134557,301766.955038
1672598520,B,592293.89749,103084.918415
1672598520,C,746328.319243,185408.54621900004
1672598580,A,909689.459982,300617.91654
1672598580,B,591151.9475299999,102357.64105399999
1672598580,C,744885.4636349999,184517.84199
1672598640,A,913797.790853,303319.592978
1672598640,B,593836.432038,104067.511227
1672598640,C,748277.6857930002,186611.73091000004
1672598700,A,911966.622323,302115.31436
1672598700,B,592639.877665,103305.29323500002
1672598700,C,746766.013431,185678.157276
1672598760,A,911732.057589,301960.972858
1672598760,B,592486.607561,103207.664258
1672598760,C,746571.9262170001,185558.81053500003
1672598820,A,913707.264278,303260.113781
1672598820,B,593777.2776910001,104029.82819500001
1672598820,C,748203.145226,186565.477347
1672598880,A,910882.940657,301402.688952
1672598880,B,591931.777374,102854.284905
1672598880,C,745871.171472,185125.886079
1672598940,A,901451.368247,295204.841028
1672598940,B,585769.556808,98931.328038
1672598940,C,738082.703465,180322.555314
1672599000,A,898316.708503,293147.033032
1672599000,B,583721.718318,97628.422159
1672599000,C,735495.04376,178726.87612900004
1672599060,A,892774.475276,289571.86575900007
1672599060,B,580085.874358,95365.816847
1672599060,C,730896.981857,175954.957082
1672599120,A,883486.203395,283524.384604
1672599120,B,574009.064509,91536.289342
1672599120,C,723215.5253460001,171264.22137400002
1672599180,A,889065.036323,287106.522331
1672599180,B,577671.227163,93804.04909000001
1672599180,C,727846.176511,174043.458412
1672599240,A,893620.608802,290081.90743400005
1672599240,B,580649.861805,95688.088182
1672599240,C,731611.219539,176350.872041
1672599300,A,893935.152428,290271.962246
1672599300,B,580859.483228,95808.00455400003
1672599300,C,731877.723571,176497.650431
1672599360,A,889835.603385,287583.78223400004
1672599360,B,578181.668297,94105.56383200003
1672599360,C,728493.7041690001,174412.717539
1672599420,A,900099.564132,294317.35377
1672599420,B,584886.424758,98369.40275699999
1672599420,C,736966.827951,179634.335184
1672599480,A,886737.8034770001,285553.26989900006
1672599480,B,576158.319502,92819.63228100001
1672599480,C,725936.15857,172838.146186
1672599540,A,889319.333636,287245.147148
1672599540,B,577844.455464,93891.218019
1672599540,C,728066.928296,174150.53744900002
1672599600,A,889507.444133,287368.544635
1672599600,B,577967.323189,93969.317301
1672599600,C,728222.578534,174245.990318
1672599660,A,887994.275186,286376.774248
1672599660,B,576978.979403,93341.155397
1672599660,C,726973.5555359999,173476.697207
1672599720,A,900884.5802049999,294832.792788
1672599720,B,585399.2726510001,98695.71465600001
1672599720,C,737615.00426,180033.898297
1672599780,A,902608.228452,295964.577901
1672599780,B,586525.349456,99412.28808300002
1672599780,C,739037.834094,180911.526865
1672599840,A,900258.7654650001,294421.894257
1672599840,B,584990.429569,98435.57709500002
1672599840,C,737098.376137,179715.314387
1672599900,A,901027.309366,294926.47693
1672599900,B,585492.515739,98755.04641100003
1672599900,C,737733.267888,180106.342187
1672599960,A,899546.468574,293954.2284869999
1672599960,B,584525.093653,98139.51174400003
1672599960,C,736510.194593,179352.814276
1672600020,A,886048.43068,285101.57577299996
1672600020,B,575708.0660869998,92533.5277
1672600020,C,725367.151867,172487.755829
1672600080,A,877407.53601,279444.03691399994
1672600080,B,570064.8567699998,88949.24456099998
1672600080,C,718236.5979560001,168097.445068
1672600140,A,871095.469391,275315.48978999996
1672600140,B,565943.10002,86333.14062300001
1672600140,C,713027.761928,164893.270557
1672600200,A,876465.0984970002,278826.980526
1672600200,B,569449.4190290001,88558.51151400001
1672600200,C,717457.6507,167619.50541500002
1672600260,A,873719.9842180001,277031.5195739999
1672600260,B,567656.8433660001,87420.671396
1672600260,C,715193.086453,166225.49040499996
1672600320,A,882781.18162,282961.217711
1672600320,B,573574.185361,91177.84131399999
1672600320,C,722669.8282220002,170827.764602
1672600380,A,874540.253911,277568.172473
1672600380,B,568192.475614,87760.64119599998
1672600380,C,715870.431167,166641.651915
1672600440,A,875375.611035,278114.406502
1672600440,B,568737.965525,88106.88542500001
1672600440,C,716559.623869,167065.8188
1672600500,A,876313.974748,278728.301423
1672600500,B,569350.7304680002,88495.86931900005
1672600500,C,717334.045128,167542.21504699998
1672600560,A,884194.437642,283886.85679
1672600560,B,574497.185412,91764.18419
1672600560,C,723836.353372,171545.822889
1672600620,A,887976.425209,286364.91469
1672600620,B,576967.320436,93333.740736
1672600620,C,726958.3345680002,173467.868487
1672600680,A,886813.32891,285602.7737779999
1672600680,B,576207.6508909999,92850.97736899999
1672600680,C,725997.8204539999,172876.87521399997
1672600740,A,889004.896799,287039.048976
1672600740,B,577639.075861,93760.680017
1672600740,C,727807.4142500001,173990.653607
1672600800,A,895447.9286970001,291264.1481000001
1672600800,B,581847.674013,96436.41308899998
1672600800,C,733125.716177,177267.64564200002
1672600860,A,893575.475233,290036.075009
1672600860,B,580624.536002,95658.60898000002
1672600860,C,731580.725627,176314.73549
1672600920,A,893995.5557360001,290311.581927
1672600920,B,580898.939729,95833.09446800001
1672600920,C,731927.642455,176528.348515
1672600980,A,892107.8820389999,289073.564771
1672600980,B,579665.891542,95049.087959
1672600980,C,730369.213798,175568.302721
1672601040,A,878523.029947,280173.71741900005
1672601040,B,570793.316841,89411.75368600003
1672601040,C,719156.260784,168664.386907
1672601100,A,876219.176835,278666.303323
1672601100,B,569288.827543,88456.57018600001
1672601100,C,717255.376116,167494.302503
1672601160,A,881289.5446149999,281984.60346099996
1672601160,B,572600.019489,90559.08431200002
1672601160,C,721439.110979,170069.759022
1672601220,A,881624.689902,282204.20517499995
1672601220,B,572818.895222,90698.106069
1672601220,C,721716.3945569999,170239.674054
1672601280,A,881639.797601,282214.12047
1672601280,B,572828.7631829999,90704.372765
1672601280,C,721728.558465,170247.502114
1672601340,A,879966.76804,281118.8170210001
1672601340,B,571736.155208,90010.46261099998
1672601340,C,720348.027827,169397.519465
1672601400,A,879284.0592210001,280671.852124
1672601400,B,571290.308296,89727.333956
1672601400,C,719783.984012,169051.067439
1672601460,A,874911.221763,277810.7152389999
1672601460,B,568434.718114,87914.397222
1672601460,C,716176.219312,166830.148151
1672601520,A,876227.42073,278671.593322
1672601520,B,569294.210812,88459.98434
1672601520,C,717261.865651,167498.64645399997
1672601580,A,870618.6276870001,275003.741294
1672601580,B,565631.742559,86135.582645
1672601580,C,712634.247419,164651.31906700003
1672601640,A,864179.604981,270796.471526
1672601640,B,561427.587133,83468.89916199999
1672601640,C,707321.692856,161384.84580000004
1672601700,A,862773.363516,269878.01911
1672601700,B,560509.489095,82886.762154
1672601700,C,706161.13913,160671.967843
1672601760,A,865772.694394,271836.779545
1672601760,B,562467.699871,84128.48156099998
1672601760,C,708635.256033,162193.191932
1672601820,A,869484.8879350001,274262.40406500007
1672601820,B,564891.468494,85665.903647
1672601820,C,711698.004228,164076.424297
1672601880,A,869399.686789,274206.610386
1672601880,B,564835.833204,85630.608966
1672601880,C,711628.415594,164032.836635
1672601940,A,874187.1452319999,277336.844837
1672601940,B,567961.895907,87614.277699
1672601940,C,715577.9328950001,166462.960253
1672602000,A,871495.350094,275576.821835
1672602000,B,566204.207046,86498.81739600003
1672602000,C,713357.410995,165096.360517
1672602060,A,866491.539025,272306.606304
1672602060,B,562937.03667,84426.152098
1672602060,C,709228.991492,162557.47442900002
1672602120,A,869902.660977,274535.478874
1672602120,B,565164.25107,85838.96644599999
1672602120,C,712042.735199,164288.393276
1672602180,A,865657.235616,271761.55316
1672602180,B,562392.317265,84080.680432
1672602180,C,708540.592842,162134.330924
1672602240,A,864384.417042,270930.00733399997
1672602240,B,561561.307426,83553.68232899999
1672602240,C,707489.310452,161489.394526
1672602300,A,872036.7592559999,275930.517861
1672602300,B,566557.729435,86723.13839400001
1672602300,C,713803.273431,165371.576217
1672602360,A,876576.379767,278899.812941
1672602360,B,569522.088216,88604.645598
1672602360,C,717549.554092,167675.973738
1672602420,A,866617.9866459998,272389.35261700006
1672602420,B,563019.595659,84478.519199
1672602420,C,709333.7258680001,162621.407974
1672602480,A,861411.0262479999,268988.653957
1672602480,B,559620.07678,82322.894595
1672602480,C,705037.553923,159981.089651
1672602540,A,852686.582816,263296.782872
1672602540,B,553924.757516,78713.879246
1672602540,C,697841.154489,155559.822062
1672602600,A,854063.190528,264194.162367
1672602600,B,554823.349367,79283.095772
1672602600,C,698975.832407,156257.552873
1672602660,A,854433.113526,264435.456731
1672602660,B,555064.822859,79436.075342
1672602660,C,699281.2958899998,156444.788316
1672602720,A,848995.058254,260890.482893
1672602720,B,551515.1899030001,77187.86701499998
1672602720,C,694796.215314,153690.446529
1672602780,A,852192.8574109998,262974.585151
1672602780,B,553602.478708,78509.735736
1672602780,C,697433.014793,155310.204623
1672602840,A,856102.506315,265524.192653
1672602840,B,556154.569575,80126.507573
1672602840,C,700657.761838,157290.87591100004
1672602900,A,855969.1234689999,265437.280203
1672602900,B,556067.499184,80071.34067800001
1672602900,C,700547.960285,157223.17869200002
1672602960,A,855962.2415199999,265433.216057
1672602960,B,556063.0098860001,80068.50325900002
1672602960,C,700542.20579,157219.728645
1672603020,A,869069.854404,273991.30896200007
1672603020,B,564620.477112,85493.98925499998
1672603020,C,711356.00235,163865.619162
1672603080,A,863661.3811579999,270458.0060640001
1672603080,B,561089.249882,83254.361943
1672603080,C,706894.071286,161122.09286100004
1672603140,A,866047.590308,272016.37520999997
1672603140,B,562647.179809,84242.309784
1672603140,C,708862.10575,162332.597183
1672603200,A,862609.7770340001,269771.258711
1672603200,B,560402.6893870002,82819.05103800002
1672603200,C,706026.347065,160588.93931200003
1672603260,A,868517.384554,273630.02479900006
1672603260,B,564259.7500909999,85265.14426699998
1672603260,C,710899.543746,163585.631355
1672603320,A,860098.102096,268131.701478
1672603320,B,558762.944239,81779.559482
1672603320,C,703954.712587,159315.38137000002
1672603380,A,860579.289141,268445.58428699995
1672603380,B,559077.080046,81978.677629
1672603380,C,704351.300379,159559.49028
1672603440,A,859803.88791,267939.415728
1672603440,B,558570.872357,81657.80391900001
1672603440,C,703710.8374159998,159166.832534
1672603500,A,853371.458351,263743.284935
1672603500,B,554371.8130180001,78997.061354
1672603500,C,698405.8749709999,155906.830678
1672603560,A,857503.657255,266438.2845109999
1672603560,B,557069.2374049999,80706.102041
1672603560,C,701813.522679,158000.905778
1672603620,A,857470.658374,266416.7811760001
1672603620,B,557047.694237,80692.45267600002
1672603620,C,701786.774315,157983.94482
1672603680,A,854202.083303,264284.857755
1672603680,B,554914.0142109998,79340.53650099998
1672603680,C,699090.754431,156327.734907
1672603740,A,860140.724642,268159.14367099997
1672603740,B,558790.769027,81797.184505
1672603740,C,703988.729371,159337.565293
1672603800,A,857582.029812,266489.593215
1672603800,B,557120.3998660002,80738.529732
1672603800,C,701878.69737,158040.357665
1672603860,A,851187.488357,262319.423974
1672603860,B,552946.235334,78094.10321799999
1672603860,C,696604.526939,154800.63965600004
1672603920,A,851514.8236019999,262532.656098
1672603920,B,553159.897765,78229.42081700002
1672603920,C,696874.223583,154966.56549
1672603980,A,849066.58436,260937.018539
1672603980,B,551561.875457,77217.426178
1672603980,C,694854.981297,153726.77664
1672604040,A,846043.062912,258967.185237
1672604040,B,549588.446546,75968.014251
1672604040,C,692361.467352,152196.06131499997
1672604100,A,849413.2059049999,261162.75622299997
1672604100,B,551788.118997,77360.68288
1672604100,C,695140.418683,153902.50975199998
1672604160,A,844912.2351360001,258230.702355
1672604160,B,548850.3908440002,75500.830399
1672604160,C,691429.0010770002,151623.632738
1672604220,A,840402.1298610001,255294.442537
1672604220,B,545906.9315150001,73638.12991400002
1672604220,C,687709.811388,149341.48044
1672604280,A,845465.276403,258590.65530800002
1672604280,B,549211.341185,75729.29619299999
1672604280,C,691884.377156,151903.90561699998
1672604340,A,848692.449684,260693.078938
1672604340,B,551317.674735,77062.794696
1672604340,C,694545.990629,153537.556358
1672604400,A,858523.8735510001,267103.83327100007
1672604400,B,557735.245831,81128.17256900002
1672604400,C,702654.647546,158518.183029
1672604460,A,859192.0747590001,267540.178212
1672604460,B,558171.4609210001,81404.651635
1672604460,C,703207.061302,158856.250747
1672604520,A,855447.9634269999,265097.435987
1672604520,B,555727.293673,79855.78943900001
1672604520,C,700118.450961,156958.925863
1672604580,A,867679.029668,273082.40326299996
1672604580,B,563712.366805,84917.924559
1672604580,C,710208.4492239999,163160.00347
1672604640,A,864065.51476,270721.884151
1672604640,B,561353.0997209998,83421.664081
1672604640,C,707227.337347,161327.10477
1672604700,A,860393.689247,268324.51237199997
1672604700,B,558955.914142,81901.873597
1672604700,C,704198.1761279999,159465.410933
1672604760,A,862351.337195,269602.370827
1672604760,B,560233.963483,82712.073517
1672604760,C,705812.704512,160458.12129199997
1672604820,A,851523.0731570001,262538.293639
1672604820,B,553165.283692,78232.83957400001
1672604820,C,696881.6508769998,154970.428221
1672604880,A,839204.9752249998,254515.21862300002
1672604880,B,545125.662979,73143.84957999998
1672604880,C,686722.232306,148736.100365
1672604940,A,835958.579224,252403.381453
1672604940,B,543007.134327,71803.828615
1672604940,C,684045.761025,147094.077291
1672605000,A,830975.939362,249163.89140199998
1672605000,B,539755.802465,69748.069828
1672605000,C,679937.818138,144575.119951
1672605060,A,828916.501702,247825.54665700006
1672605060,B,538412.035734,68898.707643
1672605060,C,678239.790446,143534.477275
1672605120,A,829628.24103,248287.98800899994
1672605120,B,538876.43326,69192.22381299999
1672605120,C,678826.8135740001,143893.999167
1672605180,A,823738.1842,244462.403693
1672605180,B,535033.438229,66763.909856
1672605180,C,673971.292384,140918.434842
1672605240,A,823712.023414,244445.237324
1672605240,B,535016.36892,66753.12263899998
1672605240,C,673949.455658,140905.361295
1672605300,A,822746.723409,243818.597745
1672605300,B,534386.594539,66355.305707
1672605300,C,673153.114973,140418.204452
1672605360,A,825217.0366089998,245422.44961500002
1672605360,B,535998.28519,67373.446558
1672605360,C,675189.7865069999,141665.64098
1672605420,A,833322.871773,250689.187441
1672605420,B,541287.2150389999,70716.22597999999
1672605420,C,681871.847976,145761.87383400003
1672605480,A,831906.480848,249768.55159799996
1672605480,B,540362.990994,70131.90296300002
1672605480,C,680703.841753,145046.02624
1672605540,A,832015.221436,249839.52225199997
1672605540,B,540433.948378,70176.768297
1672605540,C,680793.824833,145100.820867
1672605600,A,827674.692291,247018.830798
1672605600,B,537601.788448,68386.652169
1672605600,C,677216.2145829999,142906.95280400003
1672605660,A,818635.834726,241151.08056999996
1672605660,B,531704.704026,64661.62948900001
1672605660,C,669765.815299,138342.148316
1672605720,A,818941.5962340002,241349.26705600007
1672605720,B,531904.171206,64787.57077100001
1672605720,C,670017.417713,138496.699666
1672605780,A,814036.559221,238168.22057500004
1672605780,B,528704.424325,62767.64109
1672605780,C,665974.925657,136021.24781
1672605840,A,816715.795194,239905.38526800004
1672605840,B,530452.160473,63870.829704
1672605840,C,668182.571425,137373.44105500003
1672605900,A,810873.42312,236118.01620300004
1672605900,B,526641.1317349998,61465.620330999984
1672605900,C,663368.2054229999,134425.56628299996
1672605960,A,806093.4573250001,233021.61095400006
1672605960,B,523523.407174,59498.939079
1672605960,C,659429.242597,132015.308293
1672606020,A,804613.383337,232063.14359100003
1672606020,B,522558.08553,58890.178146
1672606020,C,658208.636934,131269.74882500002
1672606080,A,810843.114561,236098.13233399997
1672606080,B,526621.361456,61453.138389
1672606080,C,663342.489871,134410.654602
1672606140,A,811609.14036,236594.701915
1672606140,B,527121.023649,61768.415988
1672606140,C,663974.548525,134796.632384
1672606200,A,815561.489801,239156.778775
1672606200,B,529699.166413,63395.495336
1672606200,C,667231.144447,136790.969083
1672606260,A,811753.799636,236688.50559300004
1672606260,B,527215.383951,61827.956783
1672606260,C,664093.5917419998,134869.68631899997
1672606320,A,807472.845579,233914.92314300002
1672606320,B,524423.084145,60066.370554
1672606320,C,660565.847456,132710.75759
1672606380,A,798799.661576,228301.06994099997
1672606380,B,518766.54101199994,56499.972019999994
1672606380,C,653419.823028,128339.56971800001
1672606440,A,796957.9336260001,227109.75721600006
1672606440,B,517565.498125,55743.09254299999
1672606440,C,651902.1071090001,127412.08159800002
1672606500,A,806021.8012349999,232974.9379630001
1672606500,B,523476.670673,59469.455202
1672606500,C,659369.373163,131979.603644
1672606560,A,809017.498747,234915.343749
1672606560,B,525430.576904,60701.884495
1672606560,C,661838.260739,133489.851926
1672606620,A,812444.025578,237135.712783
1672606620,B,527665.6104980002,62112.053722000004
1672606620,C,664661.963996,135218.086782
1672606680,A,813533.739247,237842.18408900002
1672606680,B,528376.428811,62560.637333
1672606680,C,665560.808693,135767.425959
1672606740,A,808285.832863,234441.53552900002
1672606740,B,524953.3482,60400.846221
1672606740,C,661235.833844,133120.650476
1672606800,A,804547.2325079999,232020.436647
1672606800,B,522514.94007400004,58862.978968
1672606800,C,658155.1094739999,131235.909087
1672606860,A,809443.259241,235191.136358
1672606860,B,525708.2819590002,60877.07357500001
1672606860,C,662188.994876,133704.616449
1672606920,A,804544.476026,232018.674614
1672606920,B,522513.142354,58861.846088000006
1672606920,C,658152.906719,131234.484866
1672606980,A,807483.870712,233921.92099099996
1672606980,B,524430.2746930001,60070.901279
1672606980,C,660574.4987369999,132716.536734
1672607040,A,801129.1847430001,229808.16654000003
1672607040,B,520285.74328900006,57457.530636
1672607040,C,655338.97656,129513.276544
1672607100,A,805780.639413,232818.863379
1672607100,B,523319.380654,59370.262414000004
1672607100,C,659170.9196920001,131857.896288
1672607160,A,800499.272046,229400.55817200002
1672607160,B,519874.93852499995,57198.57729400001
1672607160,C,654819.922267,129195.923683
1672607220,A,801346.9640489998,229948.99488
1672607220,B,520427.770083,57547.060258000005
1672607220,C,655518.467677,129622.98109300002
1672607280,A,796784.229596,226997.477162
1672607280,B,517452.222985,55671.716991
1672607280,C,651759.156466,127324.51670199998
1672607340,A,800361.4349080002,229311.20651000002
1672607340,B,519785.04651,57141.909983000005
1672607340,C,654705.846216,129126.736468
1672607400,A,802755.578273,230860.53749599998
1672607400,B,521346.434461,58126.20703800001
1672607400,C,656678.500209,130333.09665099999
1672607460,A,804460.410381,231964.121505
1672607460,B,522458.314076,58827.268715000006
1672607460,C,658083.2487030001,131192.31025900005
1672607520,A,799309.696119,228630.938197
1672607520,B,519099.155419,56709.600362
1672607520,C,653839.828817,128596.60960000001
1672607580,A,792108.908498,223975.167088
1672607580,B,514403.49708100007,53751.08281500001
1672607580,C,647907.76744,124970.28654600002
1672607640,A,786108.613839,220099.29978
1672607640,B,510491.13288,51287.599332
1672607640,C,642965.200451,121950.645194
1672607700,A,791830.374927,223794.940284
1672607700,B,514221.875336,53636.68352599999
1672607700,C,647677.611415,124830.43437099998
1672607760,A,794786.546405,225705.68344200004
1672607760,B,516149.524705,54850.936229000006
1672607760,C,650112.995888,126318.70376
1672607820,A,793358.143553,224782.35700499997
1672607820,B,515218.086664,54264.166769
1672607820,C,648935.755457,125599.75868200001
1672607880,A,793610.4647920001,224945.497159
1672607880,B,515382.617836,54367.814258
1672607880,C,649144.435031,125726.38041600001
1672607940,A,790392.1366,222865.810066
1672607940,B,513284.07069599995,53046.07476199999
1672607940,C,646493.364345,124106.23604000003
1672608000,A,787802.258624,221192.890213
1672608000,B,511595.396296,51982.774734000006
1672608000,C,644360.025699,122802.88607899999
1672608060,A,781268.3586500001,216975.27235300004
1672608060,B,507335.444846,49301.574799
1672608060,C,638978.713959,119516.094625
1672608120,A,779419.720159,215782.61649699998
1672608120,B,506130.262707,48543.33019500001
1672608120,C,637456.010159,118586.711231
1672608180,A,776849.315171,214124.972319
1672608180,B,504454.60444300005,47489.305112
1672608180,C,635339.2668379999,117294.567284
1672608240,A,775880.683323,213500.394457
1672608240,B,503823.16927,47092.179834
1672608240,C,634541.0399280001,116808.01943500001
1672608300,A,775527.44009,213272.68614700003
1672608300,B,503592.897522,46947.36862700001
1672608300,C,634250.431812,116630.347986
1672608360,A,772145.138616,211092.88030999998
1672608360,B,501388.124591,45561.077112
1672608360,C,631465.615928,114930.66435199999
1672608420,A,775154.873528,213032.47608700002
1672608420,B,503350.03097,46794.639508
1672608420,C,633943.6425229999,116443.110188
1672608480,A,774044.035098,212316.487994
1672608480,B,502625.91626,46339.30396800001
1672608480,C,633028.564149,115885.07677
1672608540,A,770228.145006,209857.878945
1672608540,B,500138.578701,44775.594755
1672608540,C,629887.1820159999,113967.67514999998
1672608600,A,779490.083531,215827.81493700002
1672608600,B,506176.133244,48572.181088
1672608600,C,637513.3872180001,118622.37756300003
1672608660,A,779018.242663,215523.61818900003
1672608660,B,505868.53328,48378.677507
1672608660,C,637125.067009,118385.02701199999
1672608720,A,780261.283882,216325.48095800003
1672608720,B,506678.896621,48888.49059000001
1672608720,C,638149.558258,119009.58985699998
1672608780,A,783874.1404319999,218656.66499899997
1672608780,B,509034.295702,50370.62533200001
1672608780,C,641124.295241,120826.865244
1672608840,A,786566.5184160001,220394.806219
1672608840,B,510789.684845,51475.533677
1672608840,C,643341.894382,122181.259195
1672608900,A,779179.661158,215627.86922
1672608900,B,505973.764414,48444.881721
1672608900,C,637258.595854,118465.876279
1672608960,A,776066.961575,213620.565182
1672608960,B,503944.5995020001,47168.55141400001
1672608960,C,634695.032667,116901.33661100004
1672609020,A,774533.914045,212632.22094999996
1672609020,B,502945.2496280001,46540.09826900001
1672609020,C,633431.764984,116131.33686599998
1672609080,A,763730.721705,205674.66190099998
1672609080,B,495903.700112,42114.535783
1672609080,C,624537.990391,110705.00291700003
1672609140,A,759752.970171,203115.479311
1672609140,B,493311.323277,40486.359993
1672609140,C,621263.026875,108708.90977099999
1672609200,A,761763.33306,204408.56299699997
1672609200,B,494621.492282,41309.14839
1672609200,C,622917.7262289999,109717.862171
1672609260,A,765202.362073,206621.59712799996
1672609260,B,496862.84049,42717.080586
1672609260,C,625748.901012,111444.10057500002
1672609320,A,763232.333316,205353.80647
1672609320,B,495578.880475,41910.491504000005
1672609320,C,624127.26832,110455.05092100002
1672609380,A,762446.760878,204848.2788
1672609380,B,495066.898885,41588.899285
1672609380,C,623480.111853,110060.980677
1672609440,A,753352.0709060001,199000.693889
1672609440,B,489140.11111399997,37867.849769
1672609440,C,615994.34538,105498.16234600001
1672609500,A,752216.713464,198271.06784
1672609500,B,488400.292364,37403.577668
1672609500,C,615058.982894,104929.336696
1672609560,A,753865.866589,199330.75516499998
1672609560,B,489474.912198,38077.966754
1672609560,C,616417.528531,105755.65949999998
1672609620,A,747660.909387,195345.30578
1672609620,B,485431.795055,35541.232045
1672609620,C,611310.116111,102645.34875599999
1672609680,A,740475.908776,190734.87586
1672609680,B,480750.62764,32606.002696000003
1672609680,C,605397.341259,99045.96997
1672609740,A,737420.233156,188775.545464
1672609740,B,478759.971911,31358.395263000002
1672609740,C,602882.807497,97516.09686100001
1672609800,A,734588.089841,186960.38233
1672609800,B,476915.0331809999,30202.431326
1672609800,C,600552.509413,96098.487295
1672609860,A,730521.035343,184355.09056
1672609860,B,474265.79652299994,28543.059568
1672609860,C,597206.420855,94063.43371800003
1672609920,A,725853.143653,181366.824913
1672609920,B,471225.41060000006,26639.460331
1672609920,C,593366.31838,91728.78883900002
1672609980,A,727862.277261,182652.689255
1672609980,B,472534.009757,27458.676262
1672609980,C,595018.870096,92733.645352
1672610040,A,728412.580509,183005.01398700004
