time,mrid,phase,p,q
1672595880,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,749662.215666,433926.50525100005
1672595940,_903a0e85-6a11-4b8e-82cf-163376df7764,A,917915.601626,550492.4330999999
1672595940,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,596390.831078,357042.855903
1672595940,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,754238.4478510001,436689.04799100006
1672596000,_903a0e85-6a11-4b8e-82cf-163376df7764,A,925275.401887,555243.851955
1672596000,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,601210.519152,360064.818134
1672596000,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,760343.667472,440375.70436500007
1672596060,_903a0e85-6a11-4b8e-82cf-163376df7764,A,916408.768348,549520.5592650002
1672596060,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,595404.12778,356424.466399
1672596060,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,752989.3433500001,435934.230221
1672596120,_903a0e85-6a11-4b8e-82cf-163376df7764,A,917926.008041,550499.330839
1672596120,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,596397.642007,357047.12378499995
1672596120,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,754247.6050249999,436693.98193799995
1672596180,_903a0e85-6a11-4b8e-82cf-163376df7764,A,912498.831734,546999.664702
1672596180,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,592843.951015,354820.39025099995
1672596180,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,749747.715237,433976.55635699996
1672596240,_903a0e85-6a11-4b8e-82cf-163376df7764,A,904852.4524370001,542073.3005020001
1672596240,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,587837.721033,351685.587017
1672596240,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,743406.6062270001,430151.8680409999
1672596300,_903a0e85-6a11-4b8e-82cf-163376df7764,A,891963.737215,533783.340611
1672596300,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,579400.736567,346408.018891
1672596300,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,732721.71745,423711.727645
1672596360,_903a0e85-6a11-4b8e-82cf-163376df7764,A,881423.33625,527016.369887
1672596360,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,572502.372316,342098.02990599995
1672596360,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,723985.900645,418451.8487069999
1672596420,_903a0e85-6a11-4b8e-82cf-163376df7764,A,880834.712714,526638.827301
1672596420,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,572117.174635,341857.50483199995
1672596420,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,723497.774314,418158.473834
1672596480,_903a0e85-6a11-4b8e-82cf-163376df7764,A,878162.2930109999,524925.212934
1672596480,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,570368.374701,340765.674922
1672596480,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,721283.98789,416825.55853800004
1672596540,_903a0e85-6a11-4b8e-82cf-163376df7764,A,884633.115117,529075.6927990001
1672596540,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,574602.941865,343409.946013
1672596540,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,726645.376832,420053.231222
1672596600,_903a0e85-6a11-4b8e-82cf-163376df7764,A,894328.648137,535303.335064
1672596600,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,580948.6684810001,347375.776523
1672596600,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,734682.359584,424892.538535
1672596660,_903a0e85-6a11-4b8e-82cf-163376df7764,A,899706.977064,538761.582033
1672596660,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,584469.2558819999,349577.6913569999
1672596660,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,739140.100361,427579.956606
1672596720,_903a0e85-6a11-4b8e-82cf-163376df7764,A,902998.658162,540879.8351679998
1672596720,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,586624.107583,350926.013535
1672596720,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,741869.3393019999,429225.14480699995
1672596780,_903a0e85-6a11-4b8e-82cf-163376df7764,A,903065.0068799999,540922.85752
1672596780,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,586667.539959,350953.2032950001
1672596780,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,741924.355296,429258.308616
1672596840,_903a0e85-6a11-4b8e-82cf-163376df7764,A,894461.395242,535388.529692
1672596840,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,581035.561125,347430.107591
1672596840,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,734792.121773,424958.98534699995
1672596900,_903a0e85-6a11-4b8e-82cf-163376df7764,A,887736.9969160001,531068.757485
1672596900,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,576634.308315,344679.0434610001
1672596900,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,729219.319985,421601.254837
1672596960,_903a0e85-6a11-4b8e-82cf-163376df7764,A,889163.785141,531984.694976
1672596960,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,577568.131222,345262.586899
1672596960,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,730400.960548,422313.87661399995
1672597020,_903a0e85-6a11-4b8e-82cf-163376df7764,A,889814.6737430001,532402.862747
1672597020,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,577994.135042,345528.817727
1672597020,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,730941.1614509999,422638.408218
1672597080,_903a0e85-6a11-4b8e-82cf-163376df7764,A,888679.520473,531673.786868
1672597080,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,577251.180928,345064.516049
1672597080,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,729999.8753079999,422072.00513699994
1672597140,_903a0e85-6a11-4b8e-82cf-163376df7764,A,890314.529049,532723.8248149999
1672597140,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,578321.297366,345733.2987
1672597140,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,731354.7318369999,422888.32868700003
1672597200,_903a0e85-6a11-4b8e-82cf-163376df7764,A,884742.501284,529146.364591
1672597200,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,574674.520692,343454.6558190001
1672597200,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,726737.372514,420107.0962070001
1672597260,_903a0e85-6a11-4b8e-82cf-163376df7764,A,880635.4738839999,526511.237201
1672597260,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,571986.78786,341776.08546800003
1672597260,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,723333.595816,418058.62619800004
1672597320,_903a0e85-6a11-4b8e-82cf-163376df7764,A,876914.5291389999,524125.33726
1672597320,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,569551.881617,340256.01638
1672597320,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,720250.156763,416203.48254800006
1672597380,_903a0e85-6a11-4b8e-82cf-163376df7764,A,874565.9847299999,522620.111441
1672597380,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,568015.126605,339296.942706
1672597380,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,718303.9938029998,415033.03524899995
1672597440,_903a0e85-6a11-4b8e-82cf-163376df7764,A,868866.181984,518969.566077
1672597440,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,564285.753828,336970.426001
1672597440,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,713581.857126,412193.328839
1672597500,_903a0e85-6a11-4b8e-82cf-163376df7764,A,869142.408448,519146.226121
1672597500,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,564466.482625,337083.13922499993
1672597500,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,713810.336274,412331.093937
1672597560,_903a0e85-6a11-4b8e-82cf-163376df7764,A,874924.199968,522849.35417999997
1672597560,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,568249.523934,339443.21458
1672597560,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,718599.9457939999,415212.00672
1672597620,_903a0e85-6a11-4b8e-82cf-163376df7764,A,871815.931534,520858.34779900004
1672597620,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,566215.725109,338174.24372300005
1672597620,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,716025.488358,413662.746839
1672597680,_903a0e85-6a11-4b8e-82cf-163376df7764,A,879235.4591110001,525612.942203
1672597680,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,571070.637559,341204.083838
1672597680,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,722172.183243,417361.18437600014
1672597740,_903a0e85-6a11-4b8e-82cf-163376df7764,A,886376.488853,530194.7091619999
1672597740,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,575743.902523,344122.71431600006
1672597740,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,728090.162603,420923.1339719999
1672597800,_903a0e85-6a11-4b8e-82cf-163376df7764,A,885651.2950089999,529729.403825
1672597800,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,575269.288652,343826.2074409999
1672597800,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,727489.33147,420561.17003400007
1672597860,_903a0e85-6a11-4b8e-82cf-163376df7764,A,891486.034101,533476.267138
1672597860,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,579088.070192,346212.57168299996
1672597860,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,732325.274955,423473.46379200014
1672597920,_903a0e85-6a11-4b8e-82cf-163376df7764,A,894812.785712,535614.333685
1672597920,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,581265.568594,347573.929485
1672597920,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,735083.1430069999,425134.629332
1672597980,_903a0e85-6a11-4b8e-82cf-163376df7764,A,888609.228827,531628.846117
1672597980,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,577205.171994,345035.76367200003
1672597980,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,729942.190921,422036.616536
1672598040,_903a0e85-6a11-4b8e-82cf-163376df7764,A,884596.6701630001,529052.709564
1672598040,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,574579.0832300001,343395.040576
1672598040,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,726616.3393089998,420034.43220800004
1672598100,_903a0e85-6a11-4b8e-82cf-163376df7764,A,887519.5726389999,530928.769002
1672598100,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,576492.0155750001,344590.134708
1672598100,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,729038.02498,421493.32090800005
1672598160,_903a0e85-6a11-4b8e-82cf-163376df7764,A,880403.669345,526362.6764229999
1672598160,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,571835.093222,341681.367851
1672598160,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,723141.829182,417942.85863299994
1672598220,_903a0e85-6a11-4b8e-82cf-163376df7764,A,876160.366027,523641.95498599997
1672598220,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,569058.39235,339948.009475
1672598220,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,719625.297842,415827.5414899999
1672598280,_903a0e85-6a11-4b8e-82cf-163376df7764,A,875468.690251,523198.44633800007
1672598280,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,568605.802839,339665.5562449999
1672598280,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,719051.164442,415483.33555799996
1672598340,_903a0e85-6a11-4b8e-82cf-163376df7764,A,876056.1621030001,523575.054737
1672598340,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,568990.20767,339905.4512339999
1672598340,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,719538.9736589999,415775.593794
1672598400,_903a0e85-6a11-4b8e-82cf-163376df7764,A,869909.8458079998,519637.793137
1672598400,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,564968.593237,337396.30500500003
1672598400,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,714446.57322,412713.099428
1672598460,_903a0e85-6a11-4b8e-82cf-163376df7764,A,860413.419651,513561.448414
1672598460,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,558755.811771,333523.12410499994
1672598460,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,706578.8221,407986.04489500006
1672598520,_903a0e85-6a11-4b8e-82cf-163376df7764,A,862539.292741,514920.829465
1672598520,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,560146.519475,334389.798144
1672598520,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,708339.6976750001,409043.94671900006
1672598580,_903a0e85-6a11-4b8e-82cf-163376df7764,A,860878.7601030001,513859.08611
1672598580,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,559060.2226900001,333712.813599
1672598580,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,706964.559724,408217.432595
1672598640,_903a0e85-6a11-4b8e-82cf-163376df7764,A,864782.250572,516355.530646
1672598640,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,561613.878283,335304.442408
1672598640,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,710197.561873,410160.42970599997
1672598700,_903a0e85-6a11-4b8e-82cf-163376df7764,A,863042.385932,515242.73540999996
1672598700,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,560475.639002,334594.928389
1672598700,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,708756.831813,409294.123343
1672598760,_903a0e85-6a11-4b8e-82cf-163376df7764,A,862819.512606,515100.108813
1672598760,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,560329.837355,334504.054829
1672598760,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,708571.8651830001,409183.383231
1672598820,_903a0e85-6a11-4b8e-82cf-163376df7764,A,864696.239843,516300.573303
1672598820,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,561557.607195,335269.36292600003
1672598820,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,710126.513295,410117.5066099999
1672598880,_903a0e85-6a11-4b8e-82cf-163376df7764,A,862012.73603,514584.24418500013
1672598880,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,559802.0479789999,334175.1091579999
1672598880,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,707903.992671,408781.651927
1672598940,_903a0e85-6a11-4b8e-82cf-163376df7764,A,853051.449972,508857.68217000004
1672598940,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,553940.136909,330523.48968899995
1672598940,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,700482.096964,404324.10924
1672599000,_903a0e85-6a11-4b8e-82cf-163376df7764,A,850073.102668,506955.94717899995
1672599000,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,551992.095688,329310.711289
1672599000,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,698014.92718,402844.009403
1672599060,_903a0e85-6a11-4b8e-82cf-163376df7764,A,844801.8371640001,503653.26471200003
1672599060,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,548529.075039,327205.55464700004
1672599060,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,693627.3719850001,400272.779033
1672599120,_903a0e85-6a11-4b8e-82cf-163376df7764,A,835973.2880650001,498066.219529
1672599120,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,542745.54623,323641.620797
1672599120,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,686302.975784,395921.083831
1672599180,_903a0e85-6a11-4b8e-82cf-163376df7764,A,841280.3167019999,501375.03814499994
1672599180,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,546234.44358,325751.368817
1672599180,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,690722.655393,398498.848932
1672599240,_903a0e85-6a11-4b8e-82cf-163376df7764,A,845609.729246,504124.02223900007
1672599240,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,549068.762957,327504.870345
1672599240,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,694311.99672,400639.6131179999
1672599300,_903a0e85-6a11-4b8e-82cf-163376df7764,A,845910.0549509999,504299.464214
1672599300,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,549269.344701,327616.23695600004
1672599300,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,694567.405078,400775.597112
1672599360,_903a0e85-6a11-4b8e-82cf-163376df7764,A,842014.9677190001,501815.71179999993
1672599360,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,546722.023748,326031.58825800003
1672599360,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,691342.21315,398841.11500000005
1672599420,_903a0e85-6a11-4b8e-82cf-163376df7764,A,851767.049239,508037.30100000004
1672599420,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,553100.042183,330000.43416
1672599420,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,699417.6310729999,403686.02064700006
1672599480,_903a0e85-6a11-4b8e-82cf-163376df7764,A,839071.668915,499939.63677999994
1672599480,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,544797.274405,324834.64508600003
1672599480,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,688904.728353,397380.196112
1672599540,_903a0e85-6a11-4b8e-82cf-163376df7764,A,841524.4401360002,501502.82018299995
1672599540,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,546401.242787,325832.08047099994
1672599540,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,690935.488725,398597.86340199993
1672599600,_903a0e85-6a11-4b8e-82cf-163376df7764,A,841703.172273,501616.840841
1672599600,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,546518.123972,325904.77180799993
1672599600,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,691083.822945,398686.42188300006
1672599660,_903a0e85-6a11-4b8e-82cf-163376df7764,A,840265.474865,500700.503797
1672599660,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,545577.942963,325320.076396
1672599660,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,689893.4228570001,397972.653648
1672599720,_903a0e85-6a11-4b8e-82cf-163376df7764,A,852512.919399,508513.56208500004
1672599720,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,553587.897408,330304.17287799995
1672599720,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,700035.380784,404056.76751100004
1672599780,_903a0e85-6a11-4b8e-82cf-163376df7764,A,854150.612329,509559.322895
1672599780,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,554659.096535,330971.18181999994
1672599780,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,701391.435522,404871.10961
1672599840,_903a0e85-6a11-4b8e-82cf-163376df7764,A,851918.312591,508133.898898
1672599840,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,553198.9788850001,330062.029747
1672599840,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,699543.002564,403761.157454
1672599900,_903a0e85-6a11-4b8e-82cf-163376df7764,A,852648.533595,508600.140867
1672599900,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,553676.599102,330359.39617100003
1672599900,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,700148.089091,404123.97552700003
1672599960,_903a0e85-6a11-4b8e-82cf-163376df7764,A,851241.535133,507701.77960400004
1672599960,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,552756.320044,329786.446125
1672599960,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,698982.432628,403424.8025369999
1672600020,_903a0e85-6a11-4b8e-82cf-163376df7764,A,838416.6806700001,499522.30335199996
1672600020,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,544368.962195,324568.339107
1672600020,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,688362.428561,397055.0990609999
1672600080,_903a0e85-6a11-4b8e-82cf-163376df7764,A,830206.818688,494295.2683599999
1672600080,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,539000.747995,321232.110543
1672600080,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,681566.513771,392981.79586599994
1672600140,_903a0e85-6a11-4b8e-82cf-163376df7764,A,824209.643212,490480.99729800003
1672600140,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,535079.8394569999,318797.100759
1672600140,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,676602.149629,390009.104932
1672600200,_903a0e85-6a11-4b8e-82cf-163376df7764,A,829311.3813,493725.153568
1672600200,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,538415.298244,320868.435524
1672600200,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,680824.16455,392538.391418
1672600260,_903a0e85-6a11-4b8e-82cf-163376df7764,A,826703.220182,492066.37688500003
1672600260,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,536710.074069,319809.350051
1672600260,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,678665.860333,391245.071977
1672600320,_903a0e85-6a11-4b8e-82cf-163376df7764,A,835312.393306,497544.7675189999
1672600320,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,542339.065284,323306.478506
1672600320,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,685791.7243660002,395514.959936
1672600380,_903a0e85-6a11-4b8e-82cf-163376df7764,A,827482.573888,492562.186727
1672600380,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,537219.606286,320125.781515
1672600380,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,679311.400153,391631.163073
1672600440,_903a0e85-6a11-4b8e-82cf-163376df7764,A,828276.253983,493066.84345100005
1672600440,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,537738.516557,320448.06000699993
1672600440,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,679968.259072,392024.684002
1672600500,_903a0e85-6a11-4b8e-82cf-163376df7764,A,829167.806773,493634.012732
1672600500,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,538321.422335,320810.11798399995
1672600500,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,680706.3328809999,392466.665776
1672600560,_903a0e85-6a11-4b8e-82cf-163376df7764,A,836655.156851,498399.98283
1672600560,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,543217.087359,323852.2421079999
1672600560,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,686903.495256,396181.173457
1672600620,_903a0e85-6a11-4b8e-82cf-163376df7764,A,840248.509669,500689.536838
1672600620,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,545566.85142,325313.179831
1672600620,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,689878.932011,397964.467497
1672600680,_903a0e85-6a11-4b8e-82cf-163376df7764,A,839143.422836,499985.35244100005
1672600680,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,544844.198034,324863.827953
1672600680,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,688963.5053839999,397416.146079
1672600740,_903a0e85-6a11-4b8e-82cf-163376df7764,A,841225.686459,501312.3982649999
1672600740,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,546205.871618,325710.5747640001
1672600740,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,690688.154262,398449.51845
1672600800,_903a0e85-6a11-4b8e-82cf-163376df7764,A,847347.3778080001,505216.190565
1672600800,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,550209.376818,328201.17733900005
1672600800,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,695756.842091,401490.052494
1672600860,_903a0e85-6a11-4b8e-82cf-163376df7764,A,845568.3156020001,504081.50977800007
1672600860,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,549045.846113,327477.1784529999
1672600860,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,694284.344783,400605.883897
1672600920,_903a0e85-6a11-4b8e-82cf-163376df7764,A,845967.446163,504336.07285100006
1672600920,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,549306.878735,327639.590413
1672600920,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,694614.977942,400804.08014299994
1672600980,_903a0e85-6a11-4b8e-82cf-163376df7764,A,844173.915543,503192.191322
1672600980,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,548133.918172,326909.82969299995
1672600980,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,693129.698381,399913.31036100007
1672601040,_903a0e85-6a11-4b8e-82cf-163376df7764,A,831266.6562230001,494969.398989
1672601040,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,539693.709449,321662.616172
1672601040,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,682443.044219,393507.7983910001
1672601100,_903a0e85-6a11-4b8e-82cf-163376df7764,A,829077.735213,493576.71923700004
1672601100,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,538262.533282,320773.5435309999
1672601100,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,680631.361915,392422.225182
1672601160,_903a0e85-6a11-4b8e-82cf-163376df7764,A,833895.165353,496642.47063099995
1672601160,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,541412.371192,322730.540876
1672601160,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,684618.758867,394811.683512
1672601220,_903a0e85-6a11-4b8e-82cf-163376df7764,A,834213.599894,496845.37778099993
1672601220,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,541620.582849,322859.93402499997
1672601220,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,684883.009137,394969.319355
1672601280,_903a0e85-6a11-4b8e-82cf-163376df7764,A,834227.952208,496854.5303810001
1672601280,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,541629.968054,322865.770094
1672601280,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,684894.606995,394976.589442
1672601340,_903a0e85-6a11-4b8e-82cf-163376df7764,A,832638.3789880001,495842.57862999995
1672601340,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,540590.6038679999,322219.883512
1672601340,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,683578.865678,394187.982108
1672601400,_903a0e85-6a11-4b8e-82cf-163376df7764,A,831989.720611,495429.61156200006
1672601400,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,540166.480537,321956.357256
1672601400,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,683041.308638,393866.5615100001
1672601460,_903a0e85-6a11-4b8e-82cf-163376df7764,A,827835.0314880001,492786.2602460001
1672601460,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,537450.044066,320268.89778899995
1672601460,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,679602.847564,391806.04565
1672601520,_903a0e85-6a11-4b8e-82cf-163376df7764,A,829085.573836,493581.71888099995
1672601520,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,538267.656414,320776.7191839999
1672601520,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,680638.501031,392425.767448
